,SPY_BIL_0bps,DEFENSIVE_BIL_0bps,STATIC80_BIL_0bps,STATIC70_BIL_0bps,ABS12_BIL_0bps,SMA10_BIL_0bps,SPY_BIL_10bps,DEFENSIVE_BIL_10bps,STATIC80_BIL_10bps,STATIC70_BIL_10bps,ABS12_BIL_10bps,SMA10_BIL_10bps,SPY_BIL_20bps,DEFENSIVE_BIL_20bps,STATIC80_BIL_20bps,STATIC70_BIL_20bps,ABS12_BIL_20bps,SMA10_BIL_20bps,SPY_ZERO_CASH_0bps,DEFENSIVE_ZERO_CASH_0bps,STATIC80_ZERO_CASH_0bps,STATIC70_ZERO_CASH_0bps,ABS12_ZERO_CASH_0bps,SMA10_ZERO_CASH_0bps,SPY_ZERO_CASH_10bps,DEFENSIVE_ZERO_CASH_10bps,STATIC80_ZERO_CASH_10bps,STATIC70_ZERO_CASH_10bps,ABS12_ZERO_CASH_10bps,SMA10_ZERO_CASH_10bps,SPY_ZERO_CASH_20bps,DEFENSIVE_ZERO_CASH_20bps,STATIC80_ZERO_CASH_20bps,STATIC70_ZERO_CASH_20bps,ABS12_ZERO_CASH_20bps,SMA10_ZERO_CASH_20bps
2019-11-21,-0.00150843525582,3.76013030474e-05,-0.00120275130848,-0.00104925530018,-0.00150843525582,-0.00150843525582,-0.00150843525582,3.76013030474e-05,-0.00120275130848,-0.00104925530018,-0.00150843525582,-0.00150843525582,-0.00150843525582,3.76013030474e-05,-0.00120275130848,-0.00104925530018,-0.00150843525582,-0.00150843525582,-0.00150843525582,0,-0.00121033536257,-0.00106061983192,-0.00150843525582,-0.00150843525582,-0.00150843525582,0,-0.00121033536257,-0.00106061983192,-0.00150843525582,-0.00150843525582,-0.00150843525582,0,-0.00121033536257,-0.00106061983192,-0.00150843525582,-0.00150843525582
2019-11-22,0.00217191613264,0.00010488850245,0.00176271375571,0.00155733149675,0.00217191613264,0.00217191613264,0.00217191613264,0.00010488850245,0.00176271375571,0.00155733149675,0.00217191613264,0.00217191613264,0.00217191613264,0.00010488850245,0.00176271375571,0.00155733149675,0.00217191613264,0.00217191613264,0.00217191613264,0,0.00174217773746,0.00152644579337,0.00217191613264,0.00217191613264,0.00217191613264,0,0.00174217773746,0.00152644579337,0.00217191613264,0.00217191613264,0.00217191613264,0,0.00174217773746,0.00152644579337,0.00217191613264,0.00217191613264
2019-11-25,0.00760160272415,2.62548845873e-05,0.00610441887943,0.00535250807611,0.00760160272415,0.00760160272415,0.00760160272415,2.62548845873e-05,0.00610441887943,0.00535250807611,0.00760160272415,0.00760160272415,0.00760160272415,2.62548845873e-05,0.00610441887943,0.00535250807611,0.00760160272415,0.00760160272415,0.00760160272415,0,0.00610015465657,0.00534593052848,0.00760160272415,0.00760160272415,0.00760160272415,0,0.00610015465657,0.00534593052848,0.00760160272415,0.00760160272415,0.00760160272415,0,0.00610015465657,0.00534593052848,0.00760160272415,0.00760160272415
2019-11-26,0.00221024728231,2.92150305519e-05,0.00178179448125,0.00156613693334,0.00221024728231,0.00221024728231,0.00221024728231,2.92150305519e-05,0.00178179448125,0.00156613693334,0.00221024728231,0.00221024728231,0.00221024728231,2.92150305519e-05,0.00178179448125,0.00156613693334,0.00221024728231,0.00221024728231,0.00221024728231,0,0.00177633214984,0.00155787401182,0.00221024728231,0.00221024728231,0.00221024728231,0,0.00177633214984,0.00155787401182,0.00221024728231,0.00221024728231,0.00221024728231,0,0.00177633214984,0.00155787401182,0.00221024728231,0.00221024728231
2019-11-27,0.00427591493185,7.5067542971e-05,0.00345212333797,0.00303720919485,0.00427591493185,0.00427591493185,0.00427591493185,7.5067542971e-05,0.00345212333797,0.00303720919485,0.00427591493185,0.00427591493185,0.00427591493185,7.5067542971e-05,0.00345212333797,0.00303720919485,0.00427591493185,0.00427591493185,0.00427591493185,0,0.00343795699188,0.00301580539019,0.00427591493185,0.00427591493185,0.00427591493185,0,0.00343795699188,0.00301580539019,0.00427591493185,0.00427591493185,0.00427591493185,0,0.00343795699188,0.00301580539019,0.00427591493185,0.00427591493185
2019-11-29,-0.0037849571039,0.000123500927611,-0.00302108289251,-0.0026358718445,-0.0037849571039,-0.0037849571039,-0.0037849571039,0.000123500927611,-0.00302108289251,-0.0026358718445,-0.0037849571039,-0.0037849571039,-0.0037849571039,0.000123500927611,-0.00302108289251,-0.0026358718445,-0.0037849571039,-0.0037849571039,-0.0037849571039,0,-0.00304575430809,-0.00267288632594,-0.0037849571039,-0.0037849571039,-0.0037849571039,0,-0.00304575430809,-0.00267288632594,-0.0037849571039,-0.0037849571039,-0.0037849571039,0,-0.00304575430809,-0.00267288632594,-0.0037849571039,-0.0037849571039
2019-12-02,-0.00857141038392,4.93833477029e-05,-0.00688123680932,-0.00602988797716,-0.00857141038392,-0.00857141038392,-0.00857141038392,4.93833477029e-05,-0.00688635248468,-0.00603661753859,-0.00857141038392,-0.00857141038392,-0.00857141038392,4.93833477029e-05,-0.00689147430622,-0.00604335248799,-0.00857141038392,-0.00857141038392,-0.00857141038392,0,-0.0068922982479,-0.00604626649817,-0.00857141038392,-0.00857141038392,-0.00857141038392,0,-0.00689502513823,-0.00604985438463,-0.00857141038392,-0.00857141038392,-0.00857141038392,0,-0.00689775639857,-0.00605344730118,-0.00857141038392,-0.00857141038392
2019-12-03,-0.00658684337362,6.78837315178e-05,-0.00525589795259,-0.00459042524208,-0.00658684337362,-0.00658684337362,-0.00658684337362,6.78837315178e-05,-0.00525589795259,-0.00459042524208,-0.00658684337362,-0.00658684337362,-0.00658684337362,6.78837315178e-05,-0.00525589795259,-0.00459042524208,-0.00658684337362,-0.00658684337362,-0.00658684337362,0,-0.0052694746989,-0.00461079036154,-0.00658684337362,-0.00658684337362,-0.00658684337362,0,-0.0052694746989,-0.00461079036154,-0.00658684337362,-0.00658684337362,-0.00658684337362,0,-0.0052694746989,-0.00461079036154,-0.00658684337362,-0.00658684337362
2019-12-04,0.00640303738637,6.46462643159e-05,0.00512857466121,0.00449262134565,0.00640303738637,0.00640303738637,0.00640303738637,6.46462643159e-05,0.00512857466121,0.00449262134565,0.00640303738637,0.00640303738637,0.00640303738637,6.46462643159e-05,0.00512857466121,0.00449262134565,0.00640303738637,0.00640303738637,0.00640303738637,0,0.00511564603294,0.00447322822498,0.00640303738637,0.00640303738637,0.00640303738637,0,0.00511564603294,0.00447322822498,0.00640303738637,0.00640303738637,0.00640303738637,0,0.00511564603294,0.00447322822498,0.00640303738637,0.00640303738637
2019-12-05,0.00176942841907,6.16060151324e-05,0.00142776595805,0.00125695310345,0.00176942841907,0.00176942841907,0.00176942841907,6.16060151324e-05,0.00142776595805,0.00125695310345,0.00176942841907,0.00176942841907,0.00176942841907,6.16060151324e-05,0.00142776595805,0.00125695310345,0.00176942841907,0.00176942841907,0.00176942841907,0,0.00141547874631,0.00123851590975,0.00176942841907,0.00176942841907,0.00176942841907,0,0.00141547874631,0.00123851590975,0.00176942841907,0.00176942841907,0.00176942841907,0,0.00141547874631,0.00123851590975,0.00176942841907,0.00176942841907
2019-12-06,0.00914510481907,0.000110361999105,0.00734010368721,0.00643723832215,0.00914510481907,0.00914510481907,0.00914510481907,0.000110361999105,0.00734010368721,0.00643723832215,0.00914510481907,0.00914510481907,0.00914510481907,0.000110361999105,0.00734010368721,0.00643723832215,0.00914510481907,0.00914510481907,0.00914510481907,0,0.00731833888347,0.00640453355409,0.00914510481907,0.00914510481907,0.00914510481907,0,0.00731833888347,0.00640453355409,0.00914510481907,0.00914510481907,0.00914510481907,0,0.00731833888347,0.00640453355409,0.00914510481907,0.00914510481907
2019-12-09,-0.00306767367423,3.20124981277e-05,-0.00245284910712,-0.00214448512319,-0.00306767367423,-0.00306767367423,-0.00306767367423,3.20124981277e-05,-0.00245284910712,-0.00214448512319,-0.00306767367423,-0.00306767367423,-0.00306767367423,3.20124981277e-05,-0.00245284910712,-0.00214448512319,-0.00306767367423,-0.00306767367423,-0.00306767367423,0,-0.00245934731429,-0.00215421482569,-0.00306767367423,-0.00306767367423,-0.00306767367423,0,-0.00245934731429,-0.00215421482569,-0.00306767367423,-0.00306767367423,-0.00306767367423,0,-0.00245934731429,-0.00215421482569,-0.00306767367423,-0.00306767367423
2019-12-10,-0.00106200168353,3.94786306526e-05,-0.000842978192668,-0.00073322904692,-0.00106200168353,-0.00106200168353,-0.00106200168353,3.94786306526e-05,-0.000842978192668,-0.00073322904692,-0.00106200168353,-0.00106200168353,-0.00106200168353,3.94786306526e-05,-0.000842978192668,-0.00073322904692,-0.00106200168353,-0.00106200168353,-0.00106200168353,0,-0.000850885231796,-0.000745087551688,-0.00106200168353,-0.00106200168353,-0.00106200168353,0,-0.000850885231796,-0.000745087551688,-0.00106200168353,-0.00106200168353,-0.00106200168353,0,-0.000850885231796,-0.000745087551688,-0.00106200168353,-0.00106200168353
2019-12-11,0.00290707673131,3.55085932893e-05,0.00233557640474,0.00204930100986,0.00290707673131,0.00290707673131,0.00290707673131,3.55085932893e-05,0.00233557640474,0.00204930100986,0.00290707673131,0.00290707673131,0.00290707673131,3.55085932893e-05,0.00233557640474,0.00204930100986,0.00290707673131,0.00290707673131,0.00290707673131,0,0.00232868368924,0.00203892306535,0.00290707673131,0.00290707673131,0.00290707673131,0,0.00232868368924,0.00203892306535,0.00290707673131,0.00290707673131,0.00290707673131,0,0.00232868368924,0.00203892306535,0.00290707673131,0.00290707673131
2019-12-12,0.00868394175456,-1.16098483159e-05,0.00695732174591,0.00609168453864,0.00868394175456,0.00868394175456,0.00868394175456,-1.16098483159e-05,0.00695732174591,0.00609168453864,0.00868394175456,0.00868394175456,0.00868394175456,-1.16098483159e-05,0.00695732174591,0.00609168453864,0.00868394175456,0.00868394175456,0.00868394175456,0,0.00696019560934,0.00609589320635,0.00868394175456,0.00868394175456,0.00868394175456,0,0.00696019560934,0.00609589320635,0.00868394175456,0.00868394175456,0.00868394175456,0,0.00696019560934,0.00609589320635,0.00868394175456,0.00868394175456
2019-12-13,0.00023729805893,0.000124812783619,0.00021511715698,0.000203968157497,0.00023729805893,0.00023729805893,0.00023729805893,0.000124812783619,0.00021511715698,0.000203968157497,0.00023729805893,0.00023729805893,0.00023729805893,0.000124812783619,0.00021511715698,0.000203968157497,0.00023729805893,0.00023729805893,0.00023729805893,0,0.000190520420968,0.000167005342546,0.00023729805893,0.00023729805893,0.00023729805893,0,0.000190520420968,0.000167005342546,0.00023729805893,0.00023729805893,0.00023729805893,0,0.000190520420968,0.000167005342546,0.00023729805893,0.00023729805893
2019-12-16,0.00714487180299,2.83654859279e-05,0.00574169901541,0.00503638531697,0.00714487180299,0.00714487180299,0.00714487180299,2.83654859279e-05,0.00574169901541,0.00503638531697,0.00714487180299,0.00714487180299,0.00714487180299,2.83654859279e-05,0.00574169901541,0.00503638531697,0.00714487180299,0.00714487180299,0.00714487180299,0,0.00573669946335,0.00502876268681,0.00714487180299,0.00714487180299,0.00714487180299,0,0.00573669946335,0.00502876268681,0.00714487180299,0.00714487180299,0.00714487180299,0,0.00573669946335,0.00502876268681,0.00714487180299,0.00714487180299
2019-12-17,0.000324813398132,4.17326987796e-05,0.000269315001509,0.000241359855667,0.000324813398132,0.000324813398132,0.000324813398132,4.17326987796e-05,0.000269315001509,0.000241359855667,0.000324813398132,0.000324813398132,0.000324813398132,4.17326987796e-05,0.000269315001509,0.000241359855667,0.000324813398132,0.000324813398132,0.000324813398132,0,0.000261161551802,0.000229094197874,0.000324813398132,0.000324813398132,0.000324813398132,0,0.000261161551802,0.000229094197874,0.000324813398132,0.000324813398132,0.000324813398132,0,0.000261161551802,0.000229094197874,0.000324813398132,0.000324813398132
2019-12-18,-0.000349612778353,3.8124038527e-05,-0.000273613687901,-0.000235328925701,-0.000349612778353,-0.000349612778353,-0.000349612778353,3.8124038527e-05,-0.000273613687901,-0.000235328925701,-0.000349612778353,-0.000349612778353,-0.000349612778353,3.8124038527e-05,-0.000273613687901,-0.000235328925701,-0.000349612778353,-0.000349612778353,-0.000349612778353,0,-0.000281119025541,-0.000246609050878,-0.000349612778353,-0.000349612778353,-0.000349612778353,0,-0.000281119025541,-0.000246609050878,-0.000349612778353,-0.000349612778353,-0.000349612778353,0,-0.000281119025541,-0.000246609050878,-0.000349612778353,-0.000349612778353
2019-12-19,0.00450251874523,4.97407926336e-05,0.00362947140288,0.00318972154636,0.00450251874523,0.00450251874523,0.00450251874523,4.97407926336e-05,0.00362947140288,0.00318972154636,0.00450251874523,0.00450251874523,0.00450251874523,4.97407926336e-05,0.00362947140288,0.00318972154636,0.00450251874523,0.00450251874523,0.00450251874523,0,0.00362016791316,0.00317564901354,0.00450251874523,0.00450251874523,0.00450251874523,0,0.00362016791316,0.00317564901354,0.00450251874523,0.00450251874523,0.00450251874523,0,0.00362016791316,0.00317564901354,0.00450251874523,0.00450251874523
2019-12-20,0.00497048858766,0.000109586051553,0.00402082045462,0.00354185109357,0.00497048858766,0.00497048858766,0.00497048858766,0.000109586051553,0.00402082045462,0.00354185109357,0.00497048858766,0.00497048858766,0.00497048858766,0.000109586051553,0.00402082045462,0.00354185109357,0.00497048858766,0.00497048858766,0.00497048858766,0,0.00399994404699,0.00351034738234,0.00497048858766,0.00497048858766,0.00497048858766,0,0.00399994404699,0.00351034738234,0.00497048858766,0.00497048858766,0.00497048858766,0,0.00399994404699,0.00351034738234,0.00497048858766,0.00497048858766
2019-12-23,0.000857367300746,3.95808504023e-05,0.000698219832741,0.000617838829665,0.000857367300746,0.000857367300746,0.000857367300746,3.95808504023e-05,0.000698219832741,0.000617838829665,0.000857367300746,0.000857367300746,0.000857367300746,3.95808504023e-05,0.000698219832741,0.000617838829665,0.000857367300746,0.000857367300746,0.000857367300746,0,0.000690623530426,0.000606386305625,0.000857367300746,0.000857367300746,0.000857367300746,0,0.000690623530426,0.000606386305625,0.000857367300746,0.000857367300746,0.000857367300746,0,0.000690623530426,0.000606386305625,0.000857367300746,0.000857367300746
2019-12-24,-0.000128014466917,7.97486508437e-05,-8.76087944621e-05,-6.71961168717e-05,-0.000128014466917,-0.000128014466917,-0.000128014466917,7.97486508437e-05,-8.76087944621e-05,-6.71961168717e-05,-0.000128014466917,-0.000128014466917,-0.000128014466917,7.97486508437e-05,-8.76087944621e-05,-6.71961168717e-05,-0.000128014466917,-0.000128014466917,-0.000128014466917,0,-0.000103134951171,-9.05629250051e-05,-0.000128014466917,-0.000128014466917,-0.000128014466917,0,-0.000103134951171,-9.05629250051e-05,-0.000128014466917,-0.000128014466917,-0.000128014466917,0,-0.000103134951171,-9.05629250051e-05,-0.000128014466917,-0.000128014466917
2019-12-26,0.00519527684518,3.68663320156e-05,0.00419190371024,0.00368503709164,0.00519527684518,0.00519527684518,0.00519527684518,3.68663320156e-05,0.00419190371024,0.00368503709164,0.00519527684518,0.00519527684518,0.00519527684518,3.68663320156e-05,0.00419190371024,0.00368503709164,0.00519527684518,0.00519527684518,0.00519527684518,0,0.00418547453632,0.00367522402831,0.00519527684518,0.00519527684518,0.00519527684518,0,0.00418547453632,0.00367522402831,0.00519527684518,0.00519527684518,0.00519527684518,0,0.00418547453632,0.00367522402831,0.00519527684518,0.00519527684518
