name,period,annual_drag,size_controlled,purpose,start,end,observations,cagr,annualized_volatility,sharpe,sortino,max_drawdown,calmar,beta,correlation,excess_cagr,annualized_mean_excess_vs_benchmark,monthly_positive_rate,worst_year,worst_year_return,best_year,best_year_return
top3_value_top3_profit,full,0.03,False,"neighborhood falsification, not choosing the highest return",1964-01-31,2026-07-31,751,0.10970047157208529,0.1746964666424764,0.43602017662609976,0.6443111079018322,-0.5468982316456276,0.2005866269525034,0.9825064944933266,0.869514919880198,0.0027749157234120414,0.005895027433374191,0.6191744340878829,2008,-0.3634815295991144,1976,0.5281839490175706
top3_value_top3_profit,pre2000,0.03,False,"neighborhood falsification, not choosing the highest return",1964-01-31,1999-12-31,432,0.13018585163348306,0.1636169737197491,0.4532799104774934,0.6917647542891108,-0.45518192666142565,0.2860083935852712,0.9704225205782666,0.9060723565046039,0.005626390724182917,0.00660774454648258,0.6203703703703703,1969,-0.2778130593895167,1976,0.5281839490175706
top3_value_top3_profit,2000_2007,0.03,False,"neighborhood falsification, not choosing the highest return",2000-01-31,2007-12-31,96,0.1203816132903226,0.1471640396866217,0.6320100226874945,0.9386656426472672,-0.2394379389544461,0.5027674971476664,0.7173921004312025,0.6993251069965833,0.10033847468582424,0.09489879745133353,0.7083333333333334,2002,-0.07698575274331365,2003,0.3766699284230153
top3_value_top3_profit,2008_2009,0.03,False,"neighborhood falsification, not choosing the highest return",2008-01-31,2009-12-31,24,-0.04917114179064508,0.3188728101712295,-0.02583660726489268,-0.03518179245818045,-0.5294224388901771,-0.09287695076491666,1.2881474221462907,0.9654497630500877,0.049080164442501184,0.07484288465232164,0.5,2008,-0.3634815295991144,2009,0.42034451417302954
top3_value_top3_profit,2010_2019,0.03,False,"neighborhood falsification, not choosing the highest return",2010-01-31,2019-12-31,120,0.0661313671845789,0.1654538023372686,0.43929089541013056,0.652467577540769,-0.3504146630938072,0.18872317328477578,1.1593304442638808,0.9070313928786286,-0.06873951661257882,-0.05765834212612979,0.6,2015,-0.2182230900814014,2013,0.32107726664453784
top3_value_top3_profit,2020_onward,0.03,False,"neighborhood falsification, not choosing the highest return",2020-01-31,2026-07-31,79,0.10539605963776166,0.2160514077622042,0.4486724023060099,0.6479846310464146,-0.3609922973908718,0.29196207342795993,0.9871219082578085,0.8040366407168746,-0.04361174597936346,-0.03056826295524838,0.569620253164557,2022,-0.12923155082356874,2021,0.32714803080945765
top3_value_top3_profit,dotcom,0.03,False,"neighborhood falsification, not choosing the highest return",2000-01-31,2002-12-31,36,0.049619650876025156,0.19786700573213534,0.1568288920001095,0.21508064333425195,-0.2394379389544461,0.2072338706752127,0.6451019780879994,0.6386863029455878,0.1981829387589107,0.2090980519812071,0.6666666666666666,2002,-0.07698575274331365,2000,0.1998299605175513
top3_value_top3_profit,gfc,0.03,False,"neighborhood falsification, not choosing the highest return",2008-01-31,2008-12-31,12,-0.3634815295991144,0.27095034611456476,-1.561624128936073,-1.5445929208527798,-0.392721729494273,-0.9255447363892683,1.1866429373464877,0.9556762707176067,0.003712694128319649,0.01945253932223001,0.3333333333333333,2008,-0.3634815295991144,2008,-0.3634815295991144
top3_value_top3_profit,rebound2009,0.03,False,"neighborhood falsification, not choosing the highest return",2009-01-31,2009-12-31,12,0.42034451417302954,0.3304135976351913,1.2276345390942898,2.1562869540987437,-0.23771698609757852,1.7682561144388973,1.4494978172033177,0.9724044200978605,0.1353519663806373,0.13023322998241327,0.6666666666666666,2009,0.42034451417302954,2009,0.42034451417302954
top3_value_top3_profit,covid2020,0.03,False,"neighborhood falsification, not choosing the highest return",2020-01-31,2020-12-31,12,-0.024177563490321075,0.3806814280800625,0.11011939067270318,0.15097104208221387,-0.3609922973908718,-0.06697528912685448,1.295374312835941,0.9376204921435008,-0.26359883108410254,-0.20490818953785195,0.6666666666666666,2020,-0.024177563490321075,2020,-0.024177563490321075
top3_value_top3_profit,inflation2022,0.03,False,"neighborhood falsification, not choosing the highest return",2022-01-31,2022-12-31,12,-0.12923155082356874,0.2663168384692225,-0.44701781280395747,-0.6004989745231593,-0.21591960877462768,-0.598516973780079,1.0600715366920113,0.9240747627044466,0.0707372214527433,0.09142333762143262,0.4166666666666667,2022,-0.12923155082356874,2022,-0.12923155082356874
top3_value_top3_profit,2023_2025,0.03,False,"neighborhood falsification, not choosing the highest return",2023-01-31,2025-12-31,36,0.13819806226951803,0.16417967162603667,0.5856455193740248,0.9749494342220303,-0.15705402681604042,0.879939630146455,0.9251071331304195,0.7119884732175698,-0.09075207912712413,-0.07245306568349155,0.5555555555555556,2023,0.10579065696176415,2024,0.1590878413046808
