name,family,dataset,scenario,benchmark,parameter,timing,data_quality,tradable_holdings_known,period,start,end,observations,cagr,annualized_volatility,sharpe,sortino,max_drawdown,calmar,beta,correlation,excess_cagr,annualized_mean_excess_vs_benchmark,monthly_positive_rate,worst_year,worst_year_return,best_year,best_year_return,annual_traded_notional,annual_one_way_equivalent_turnover,annual_transaction_cost_fraction,mean_invested_fraction,mean_holdings,completed_holding_spells,censored_open_spells,left_censored_spells,mean_completed_holding_months,assumed_annual_internal_drag
stocks_mom126_n20_monthly_liq1e+07_5bps,stock momentum,survivor stock snapshot,5bps,SPY,"(126,);n=20;monthly;liq=10000000",next session close,EXPLORATORY,True,rebound2009,2009-01-02,2009-12-31,252,0.129902378,0.246782048,0.617919033,0.894768608,-0.271686589,0.478133197,0.834857382,0.901004082,-0.133615179,-0.116803024,0.666666667,2009,0.129902378,2009,0.129902378,8.49725375,4.24862688,0.00425272849,1,20,54,20,20,2.08730159,
stocks_mom126_n20_monthly_liq1e+07_15bps,stock momentum,survivor stock snapshot,15bps,SPY,"(126,);n=20;monthly;liq=10000000",next session close,EXPLORATORY,True,full,2004-01-05,2012-08-31,2183,0.0674695907,0.206899009,0.333762693,0.468666056,-0.515698819,0.130831385,0.892992755,0.923378595,0.0192722965,0.0167909505,0.663461538,2008,-0.329037645,2007,0.199350435,8.14286151,4.07143075,0.0122359917,1,20,654,20,20,3.0115043,
stocks_mom126_n20_monthly_liq1e+07_15bps,stock momentum,survivor stock snapshot,15bps,SPY,"(126,);n=20;monthly;liq=10000000",next session close,EXPLORATORY,True,2000_2007,2004-01-05,2007-12-31,1005,0.170865269,0.145497306,0.926200706,1.32422159,-0.122306143,1.39702933,1.07891967,0.895006471,0.0800943473,0.0741879474,0.729166667,2005,0.100649896,2007,0.199350435,7.86076601,3.930383,0.0118421728,1,20,280,20,20,3.03112245,
stocks_mom126_n20_monthly_liq1e+07_15bps,stock momentum,survivor stock snapshot,15bps,SPY,"(126,);n=20;monthly;liq=10000000",next session close,EXPLORATORY,True,2008_2009,2008-01-02,2009-12-31,505,-0.132745534,0.313302972,-0.328253927,-0.459206635,-0.503583748,-0.263601703,0.843569333,0.93655695,-0.0265922921,-0.041375473,0.541666667,2008,-0.329037645,2009,0.120339081,8.64701079,4.32350539,0.0129166279,1,20,138,20,20,2.47377502,
stocks_mom126_n20_monthly_liq1e+07_15bps,stock momentum,survivor stock snapshot,15bps,SPY,"(126,);n=20;monthly;liq=10000000",next session close,EXPLORATORY,True,2010_2019,2010-01-04,2012-08-31,673,0.086643536,0.183334968,0.54506938,0.759539702,-0.184987628,0.46837476,0.904727515,0.936618253,-0.0264548233,-0.0252743363,0.65625,2011,0.0931586046,2010,0.101412698,8.1858193,4.09290965,0.0123133569,1,20,182,20,20,2.83647305,
stocks_mom126_n20_monthly_liq1e+07_15bps,stock momentum,survivor stock snapshot,15bps,SPY,"(126,);n=20;monthly;liq=10000000",next session close,EXPLORATORY,True,gfc,2008-01-02,2008-12-31,253,-0.32797854,0.367710821,-0.948379115,-1.30801073,-0.418359562,-0.783963294,0.847835439,0.952111056,0.0388242372,0.0422219732,0.416666667,2008,-0.329037645,2008,-0.329037645,8.79869783,4.39934892,0.0130782549,1,20,57,20,20,2.09273183,
stocks_mom126_n20_monthly_liq1e+07_15bps,stock momentum,survivor stock snapshot,15bps,SPY,"(126,);n=20;monthly;liq=10000000",next session close,EXPLORATORY,True,rebound2009,2009-01-02,2009-12-31,252,0.120339081,0.24678228,0.583468528,0.843085954,-0.27248138,0.441641486,0.834468071,0.900583081,-0.143178475,-0.125304655,0.666666667,2009,0.120339081,2009,0.120339081,8.49472181,4.24736091,0.0127543595,1,20,54,20,20,2.08730159,
stocks_mom126_n20_monthly_liq1e+07_50bps,stock momentum,survivor stock snapshot,50bps,SPY,"(126,);n=20;monthly;liq=10000000",next session close,EXPLORATORY,True,full,2004-01-05,2012-08-31,2183,0.0374541144,0.206995541,0.195900048,0.273365836,-0.535542767,0.0699367384,0.891645665,0.921556585,-0.0107431798,-0.011712271,0.634615385,2008,-0.349489185,2007,0.168405679,8.13341327,4.06670664,0.0407392132,1,20,654,20,20,3.0115043,
stocks_mom126_n20_monthly_liq1e+07_50bps,stock momentum,survivor stock snapshot,50bps,SPY,"(126,);n=20;monthly;liq=10000000",next session close,EXPLORATORY,True,2000_2007,2004-01-05,2007-12-31,1005,0.139070943,0.145215385,0.738020572,1.04697059,-0.123637559,1.12482764,1.07435648,0.892950883,0.0483000217,0.0466020151,0.666666667,2005,0.0710511151,2007,0.168405679,7.85163927,3.92581963,0.039428105,1,20,280,20,20,3.03112245,
stocks_mom126_n20_monthly_liq1e+07_50bps,stock momentum,survivor stock snapshot,50bps,SPY,"(126,);n=20;monthly;liq=10000000",next session close,EXPLORATORY,True,2008_2009,2008-01-02,2009-12-31,505,-0.158627626,0.313853995,-0.423564736,-0.589654139,-0.521797839,-0.304002076,0.843539681,0.934879956,-0.0524743846,-0.0714717084,0.541666667,2008,-0.349489185,2009,0.0874875887,8.63851281,4.31925641,0.0430128632,1,20,138,20,20,2.47377502,
stocks_mom126_n20_monthly_liq1e+07_50bps,stock momentum,survivor stock snapshot,50bps,SPY,"(126,);n=20;monthly;liq=10000000",next session close,EXPLORATORY,True,2010_2019,2010-01-04,2012-08-31,673,0.0559338605,0.183308793,0.388702618,0.537440274,-0.190955452,0.292915756,0.901986982,0.933914454,-0.0571644988,-0.0539520059,0.65625,2011,0.065034297,2010,0.0693784094,8.17517792,4.08758896,0.0409910265,1,20,182,20,20,2.83647305,
stocks_mom126_n20_monthly_liq1e+07_50bps,stock momentum,survivor stock snapshot,50bps,SPY,"(126,);n=20;monthly;liq=10000000",next session close,EXPLORATORY,True,gfc,2008-01-02,2008-12-31,253,-0.34838264,0.368515702,-1.0290061,-1.41372951,-0.43474359,-0.801351989,0.848349615,0.950608039,0.0184201369,0.0117479527,0.416666667,2008,-0.349489185,2008,-0.349489185,8.79027726,4.39513863,0.0435522755,1,20,57,20,20,2.09273183,
stocks_mom126_n20_monthly_liq1e+07_50bps,stock momentum,survivor stock snapshot,50bps,SPY,"(126,);n=20;monthly;liq=10000000",next session close,EXPLORATORY,True,rebound2009,2009-01-02,2009-12-31,252,0.0874875887,0.246979828,0.462680469,0.663714387,-0.275260668,0.317835415,0.833111645,0.898400021,-0.176029968,-0.155021606,0.666666667,2009,0.0874875887,2009,0.0874875887,8.48614612,4.24307306,0.0424713105,1,20,54,20,20,2.08730159,
stocks_mom126_n20_monthly_liq5e+07_5bps,stock momentum,survivor stock snapshot,5bps,SPY,"(126,);n=20;monthly;liq=50000000",next session close,EXPLORATORY,True,full,2004-01-05,2012-08-31,2183,0.0755192276,0.207002466,0.369997793,0.520796888,-0.508822134,0.148419698,0.893880347,0.923837598,0.0273219334,0.024325579,0.663461538,2008,-0.323671352,2007,0.222208768,8.08827981,4.04413991,0.0040511457,1,20,649,20,20,3.03162374,
stocks_mom126_n20_monthly_liq5e+07_5bps,stock momentum,survivor stock snapshot,5bps,SPY,"(126,);n=20;monthly;liq=50000000",next session close,EXPLORATORY,True,2000_2007,2004-01-05,2007-12-31,1005,0.178403634,0.146061443,0.967165614,1.39019549,-0.121925225,1.46322169,1.08602093,0.897442173,0.0876327122,0.0806905273,0.729166667,2005,0.0867009414,2007,0.222208768,7.7889196,3.8944598,0.00391103366,1,20,277,20,20,3.04933815,
stocks_mom126_n20_monthly_liq5e+07_5bps,stock momentum,survivor stock snapshot,5bps,SPY,"(126,);n=20;monthly;liq=50000000",next session close,EXPLORATORY,True,2008_2009,2008-01-02,2009-12-31,505,-0.125525687,0.312907025,-0.302591361,-0.423781364,-0.497175585,-0.252477577,0.842674682,0.9367471,-0.0193724456,-0.0332150803,0.541666667,2008,-0.323671352,2009,0.130069536,8.55112531,4.27556266,0.00425742842,1,20,136,20,20,2.49614846,
stocks_mom126_n20_monthly_liq5e+07_5bps,stock momentum,survivor stock snapshot,5bps,SPY,"(126,);n=20;monthly;liq=50000000",next session close,EXPLORATORY,True,2010_2019,2010-01-04,2012-08-31,673,0.0959894045,0.183555223,0.591301738,0.825972499,-0.183274181,0.523747557,0.906351834,0.937173926,-0.0171089548,-0.0166680913,0.65625,2011,0.101086552,2010,0.112096004,8.1880124,4.0940062,0.00410558823,1,20,182,20,20,2.83647305,
stocks_mom126_n20_monthly_liq5e+07_5bps,stock momentum,survivor stock snapshot,5bps,SPY,"(126,);n=20;monthly;liq=50000000",next session close,EXPLORATORY,True,gfc,2008-01-02,2008-12-31,253,-0.322625105,0.367496077,-0.927599759,-1.28076583,-0.414105943,-0.779088324,0.847697117,0.952511742,0.0441776728,0.0500614886,0.416666667,2008,-0.323671352,2008,-0.323671352,8.6046871,4.30234355,0.00426185886,1,20,55,20,20,2.13419913,
stocks_mom126_n20_monthly_liq5e+07_5bps,stock momentum,survivor stock snapshot,5bps,SPY,"(126,);n=20;monthly;liq=50000000",next session close,EXPLORATORY,True,rebound2009,2009-01-02,2009-12-31,252,0.130069536,0.246091282,0.619575939,0.896416106,-0.269479567,0.482669381,0.831725356,0.90014349,-0.133448021,-0.116822112,0.666666667,2009,0.130069536,2009,0.130069536,8.49735098,4.24867549,0.0042529804,1,20,54,20,20,2.08730159,
stocks_mom126_n20_monthly_liq5e+07_15bps,stock momentum,survivor stock snapshot,15bps,SPY,"(126,);n=20;monthly;liq=50000000",next session close,EXPLORATORY,True,full,2004-01-05,2012-08-31,2183,0.0668533429,0.206968898,0.330928583,0.464954342,-0.514559484,0.129923449,0.893506107,0.923600883,0.0186560486,0.0162274916,0.653846154,2008,-0.329491041,2007,0.213136323,8.08548773,4.04274386,0.0121492331,1,20,649,20,20,3.03162374,
stocks_mom126_n20_monthly_liq5e+07_15bps,stock momentum,survivor stock snapshot,15bps,SPY,"(126,);n=20;monthly;liq=50000000",next session close,EXPLORATORY,True,2000_2007,2004-01-05,2007-12-31,1005,0.169259177,0.14590356,0.914624117,1.31161843,-0.122306143,1.38389759,1.08477262,0.897380386,0.0784882548,0.0728725214,0.708333333,2005,0.0783605481,2007,0.213136323,7.78622174,3.89311087,0.0117290395,1,20,277,20,20,3.04933815,
stocks_mom126_n20_monthly_liq5e+07_15bps,stock momentum,survivor stock snapshot,15bps,SPY,"(126,);n=20;monthly;liq=50000000",next session close,EXPLORATORY,True,2008_2009,2008-01-02,2009-12-31,505,-0.132974064,0.31301997,-0.329671239,-0.461068398,-0.502415913,-0.264669292,0.842671374,0.936405523,-0.0268208225,-0.0417262768,0.541666667,2008,-0.329491041,2009,0.120504716,8.54868866,4.27434433,0.0127686249,1,20,136,20,20,2.49614846,
stocks_mom126_n20_monthly_liq5e+07_15bps,stock momentum,survivor stock snapshot,15bps,SPY,"(126,);n=20;monthly;liq=50000000",next session close,EXPLORATORY,True,2010_2019,2010-01-04,2012-08-31,673,0.087050505,0.183473564,0.546837206,0.762100284,-0.184987628,0.470574739,0.905567062,0.936779218,-0.0260478543,-0.0248744428,0.65625,2011,0.0929192495,2010,0.102756137,8.18481292,4.09240646,0.0123119398,1,20,182,20,20,2.83647305,
stocks_mom126_n20_monthly_liq5e+07_15bps,stock momentum,survivor stock snapshot,15bps,SPY,"(126,);n=20;monthly;liq=50000000",next session close,EXPLORATORY,True,gfc,2008-01-02,2008-12-31,253,-0.328430857,0.367689311,-0.950285884,-1.31070083,-0.418752599,-0.784307627,0.847853663,0.952187106,0.0383719201,0.041541266,0.416666667,2008,-0.329491041,2008,-0.329491041,8.60234539,4.30117269,0.0127820815,1,20,55,20,20,2.13419913,
stocks_mom126_n20_monthly_liq5e+07_15bps,stock momentum,survivor stock snapshot,15bps,SPY,"(126,);n=20;monthly;liq=50000000",next session close,EXPLORATORY,True,rebound2009,2009-01-02,2009-12-31,252,0.120504716,0.246089842,0.585030659,0.844622024,-0.270276766,0.445856733,0.831335915,0.899727277,-0.143012841,-0.125324246,0.666666667,2009,0.120504716,2009,0.120504716,8.49481901,4.2474095,0.012755115,1,20,54,20,20,2.08730159,
stocks_mom126_n20_monthly_liq5e+07_50bps,stock momentum,survivor stock snapshot,50bps,SPY,"(126,);n=20;monthly;liq=50000000",next session close,EXPLORATORY,True,full,2004-01-05,2012-08-31,2183,0.037063826,0.207068284,0.194085739,0.270994486,-0.534128139,0.0693912627,0.892200285,0.921809461,-0.0111334682,-0.0120738349,0.634615385,2008,-0.349479168,2007,0.181902134,8.07614717,4.03807359,0.0404505597,1,20,649,20,20,3.03162374,
stocks_mom126_n20_monthly_liq5e+07_50bps,stock momentum,survivor stock snapshot,50bps,SPY,"(126,);n=20;monthly;liq=50000000",next session close,EXPLORATORY,True,2000_2007,2004-01-05,2007-12-31,1005,0.137806112,0.145632947,0.728695056,1.03694098,-0.123637559,1.11459749,1.08040889,0.8954304,0.0470351906,0.0455500228,0.666666667,2005,0.0496719563,2007,0.181902134,7.77720364,3.88860182,0.0390515382,1,20,277,20,20,3.04933815,
stocks_mom126_n20_monthly_liq5e+07_50bps,stock momentum,survivor stock snapshot,50bps,SPY,"(126,);n=20;monthly;liq=50000000",next session close,EXPLORATORY,True,2008_2009,2008-01-02,2009-12-31,505,-0.158559234,0.313571117,-0.423966631,-0.5900578,-0.520341347,-0.304721573,0.842661952,0.934749555,-0.0524059921,-0.071477927,0.541666667,2008,-0.349479168,2009,0.0876479952,8.54034096,4.27017048,0.0425202752,1,20,136,20,20,2.49614846,
stocks_mom126_n20_monthly_liq5e+07_50bps,stock momentum,survivor stock snapshot,50bps,SPY,"(126,);n=20;monthly;liq=50000000",next session close,EXPLORATORY,True,2010_2019,2010-01-04,2012-08-31,673,0.0563326719,0.183446332,0.390607041,0.540152769,-0.190955452,0.295004261,0.902828173,0.934084567,-0.0567656875,-0.0535491849,0.65625,2011,0.0648053223,2010,0.0706875804,8.17424583,4.08712291,0.0409866819,1,20,182,20,20,2.83647305,
stocks_mom126_n20_monthly_liq5e+07_50bps,stock momentum,survivor stock snapshot,50bps,SPY,"(126,);n=20;monthly;liq=50000000",next session close,EXPLORATORY,True,gfc,2008-01-02,2008-12-31,253,-0.348372646,0.368499246,-1.02902803,-1.41385219,-0.434734885,-0.801345044,0.848402065,0.950709261,0.0184301313,0.0117568069,0.416666667,2008,-0.349479168,2008,-0.349479168,8.59422488,4.29711244,0.0425665406,1,20,55,20,20,2.13419913,
stocks_mom126_n20_monthly_liq5e+07_50bps,stock momentum,survivor stock snapshot,50bps,SPY,"(126,);n=20;monthly;liq=50000000",next session close,EXPLORATORY,True,rebound2009,2009-01-02,2009-12-31,252,0.0876479952,0.246282126,0.46390452,0.664869027,-0.273064476,0.320979119,0.829979033,0.897557457,-0.175869562,-0.155042957,0.666666667,2009,0.0876479952,2009,0.0876479952,8.48624322,4.24312161,0.0424738262,1,20,54,20,20,2.08730159,
stocks_mom126_n20_monthly_liq1e+08_5bps,stock momentum,survivor stock snapshot,5bps,SPY,"(126,);n=20;monthly;liq=100000000",next session close,EXPLORATORY,True,full,2004-01-05,2012-08-31,2183,0.0718090881,0.208128018,0.352520774,0.495293082,-0.51677646,0.138955803,0.900528879,0.925673446,0.0236117939,0.0211049586,0.653846154,2008,-0.330937718,2007,0.217523596,7.83018043,3.91509022,0.00392171906,1,20,626,20,20,3.11600487,
stocks_mom126_n20_monthly_liq1e+08_5bps,stock momentum,survivor stock snapshot,5bps,SPY,"(126,);n=20;monthly;liq=100000000",next session close,EXPLORATORY,True,2000_2007,2004-01-05,2007-12-31,1005,0.1727262,0.146769036,0.930279734,1.33594283,-0.121925225,1.4166568,1.09105559,0.897258796,0.0819552779,0.075961272,0.708333333,2005,0.0913342179,2007,0.217523596,7.4707169,3.73535845,0.00375068525,1,20,264,20,20,3.13546176,
stocks_mom126_n20_monthly_liq1e+08_5bps,stock momentum,survivor stock snapshot,5bps,SPY,"(126,);n=20;monthly;liq=100000000",next session close,EXPLORATORY,True,2008_2009,2008-01-02,2009-12-31,505,-0.128391858,0.314770143,-0.309339584,-0.432149806,-0.50531852,-0.254081045,0.849288955,0.9385113,-0.022238616,-0.0359032152,0.541666667,2008,-0.330937718,2009,0.134851901,8.31136864,4.15568432,0.0041373227,1,20,132,20,20,2.57178932,
stocks_mom126_n20_monthly_liq1e+08_5bps,stock momentum,survivor stock snapshot,5bps,SPY,"(126,);n=20;monthly;liq=100000000",next session close,EXPLORATORY,True,2010_2019,2010-01-04,2012-08-31,673,0.0943101379,0.184458176,0.580994606,0.810693869,-0.183274181,0.514584964,0.91406486,0.940522589,-0.0187882215,-0.0180354086,0.65625,2011,0.0909249376,2010,0.118698327,8.00590227,4.00295113,0.00401534333,1,20,177,20,20,2.91659941,
stocks_mom126_n20_monthly_liq1e+08_5bps,stock momentum,survivor stock snapshot,5bps,SPY,"(126,);n=20;monthly;liq=100000000",next session close,EXPLORATORY,True,gfc,2008-01-02,2008-12-31,253,-0.329874101,0.36950914,-0.949590232,-1.30802352,-0.419348969,-0.786633866,0.852972079,0.953218481,0.0369286767,0.0400694594,0.416666667,2008,-0.330937718,2008,-0.330937718,8.50550632,4.25275316,0.00421258999,1,20,55,20,20,2.13419913,
stocks_mom126_n20_monthly_liq1e+08_5bps,stock momentum,survivor stock snapshot,5bps,SPY,"(126,);n=20;monthly;liq=100000000",next session close,EXPLORATORY,True,rebound2009,2009-01-02,2009-12-31,252,0.134851901,0.247772898,0.634116892,0.914599352,-0.273628971,0.492827571,0.841380816,0.904413084,-0.128665656,-0.112177369,0.666666667,2009,0.134851901,2009,0.134851901,8.11646057,4.05823028,0.00406175674,1,20,52,20,20,2.07326007,
stocks_mom126_n20_monthly_liq1e+08_15bps,stock momentum,survivor stock snapshot,15bps,SPY,"(126,);n=20;monthly;liq=100000000",next session close,EXPLORATORY,True,full,2004-01-05,2012-08-31,2183,0.0634476348,0.208095874,0.314900891,0.441656277,-0.52223294,0.121492978,0.900161986,0.925439553,0.0152503406,0.0132654921,0.653846154,2008,-0.33662878,2007,0.208477853,7.82754311,3.91377155,0.0117611856,1,20,626,20,20,3.11600487,
stocks_mom126_n20_monthly_liq1e+08_15bps,stock momentum,survivor stock snapshot,15bps,SPY,"(126,);n=20;monthly;liq=100000000",next session close,EXPLORATORY,True,2000_2007,2004-01-05,2007-12-31,1005,0.163996308,0.146623984,0.880060651,1.26104422,-0.122306143,1.3408673,1.08985011,0.897153647,0.0732253858,0.0684637072,0.708333333,2005,0.0832656699,2007,0.208477853,7.46818846,3.73409423,0.0112482501,1,20,264,20,20,3.13546176,
stocks_mom126_n20_monthly_liq1e+08_15bps,stock momentum,survivor stock snapshot,15bps,SPY,"(126,);n=20;monthly;liq=100000000",next session close,EXPLORATORY,True,2008_2009,2008-01-02,2009-12-31,505,-0.135608541,0.31488289,-0.335494963,-0.468063771,-0.510281324,-0.265752506,0.849306704,0.938194929,-0.0294552991,-0.0441744482,0.541666667,2008,-0.33662878,2009,0.12567536,8.30909779,4.15454889,0.0124085557,1,20,132,20,20,2.57178932,
stocks_mom126_n20_monthly_liq1e+08_15bps,stock momentum,survivor stock snapshot,15bps,SPY,"(126,);n=20;monthly;liq=100000000",next session close,EXPLORATORY,True,2010_2019,2010-01-04,2012-08-31,673,0.0855826253,0.184366363,0.53775079,0.748640528,-0.184987628,0.462639724,0.913231839,0.940133401,-0.0275157341,-0.0260614564,0.65625,2011,0.0833641636,2010,0.109191817,8.00282737,4.00141369,0.0120413911,1,20,177,20,20,2.91659941,
stocks_mom126_n20_monthly_liq1e+08_15bps,stock momentum,survivor stock snapshot,15bps,SPY,"(126,);n=20;monthly;liq=100000000",next session close,EXPLORATORY,True,gfc,2008-01-02,2008-12-31,253,-0.335551776,0.369698478,-0.971885196,-1.33734491,-0.42389687,-0.791588237,0.853124394,0.952900575,0.0312510015,0.0316477316,0.416666667,2008,-0.33662878,2008,-0.33662878,8.50319357,4.25159678,0.0126343178,1,20,55,20,20,2.13419913,
stocks_mom126_n20_monthly_liq1e+08_15bps,stock momentum,survivor stock snapshot,15bps,SPY,"(126,);n=20;monthly;liq=100000000",next session close,EXPLORATORY,True,rebound2009,2009-01-02,2009-12-31,252,0.12567536,0.247775808,0.601337314,0.865561265,-0.274347163,0.458088788,0.84106845,0.904066699,-0.137842197,-0.12029751,0.666666667,2009,0.12567536,2009,0.12567536,8.11423178,4.05711589,0.0121818977,1,20,52,20,20,2.07326007,
stocks_mom126_n20_monthly_liq1e+08_50bps,stock momentum,survivor stock snapshot,50bps,SPY,"(126,);n=20;monthly;liq=100000000",next session close,EXPLORATORY,True,full,2004-01-05,2012-08-31,2183,0.0346880426,0.208187385,0.183150508,0.255331999,-0.540860177,0.064134954,0.898881776,0.923718288,-0.0135092517,-0.0141329894,0.644230769,2008,-0.356179632,2007,0.177335866,7.8187209,3.90936045,0.0391596671,1,20,626,20,20,3.11600487,
stocks_mom126_n20_monthly_liq1e+08_50bps,stock momentum,survivor stock snapshot,50bps,SPY,"(126,);n=20;monthly;liq=100000000",next session close,EXPLORATORY,True,2000_2007,2004-01-05,2007-12-31,1005,0.133948411,0.146375737,0.702521375,0.999331195,-0.123637559,1.08339579,1.08563559,0.895198368,0.043177489,0.0422602167,0.6875,2005,0.055496136,2007,0.177335866,7.45973307,3.72986654,0.0374517406,1,20,264,20,20,3.13546176,
stocks_mom126_n20_monthly_liq1e+08_50bps,stock momentum,survivor stock snapshot,50bps,SPY,"(126,);n=20;monthly;liq=100000000",next session close,EXPLORATORY,True,2008_2009,2008-01-02,2009-12-31,505,-0.160411223,0.315424784,-0.426580125,-0.592349466,-0.52727261,-0.304228249,0.84937087,0.936654122,-0.0542579811,-0.073088404,0.541666667,2008,-0.356179632,2009,0.0941256889,8.30124343,4.15062171,0.0413225115,1,20,132,20,20,2.57178932,
stocks_mom126_n20_monthly_liq1e+08_50bps,stock momentum,survivor stock snapshot,50bps,SPY,"(126,);n=20;monthly;liq=100000000",next session close,EXPLORATORY,True,2010_2019,2010-01-04,2012-08-31,673,0.0555783074,0.184294515,0.385781141,0.532961091,-0.190955452,0.291053787,0.91032437,0.937505632,-0.057520052,-0.0541072655,0.65625,2011,0.0573085656,2010,0.0765575305,7.99273114,3.99636557,0.0400872002,1,20,177,20,20,2.91659941,
stocks_mom126_n20_monthly_liq1e+08_50bps,stock momentum,survivor stock snapshot,50bps,SPY,"(126,);n=20;monthly;liq=100000000",next session close,EXPLORATORY,True,gfc,2008-01-02,2008-12-31,253,-0.355058115,0.370491775,-1.04927249,-1.43839911,-0.439543069,-0.807789134,0.853657955,0.951455428,0.0117446623,0.00220706224,0.416666667,2008,-0.356179632,2008,-0.356179632,8.49527192,4.24763596,0.0420749872,1,20,55,20,20,2.13419913,
stocks_mom126_n20_monthly_liq1e+08_50bps,stock momentum,survivor stock snapshot,50bps,SPY,"(126,);n=20;monthly;liq=100000000",next session close,EXPLORATORY,True,rebound2009,2009-01-02,2009-12-31,252,0.0941256889,0.247965919,0.486404291,0.695319786,-0.276859797,0.339976009,0.839981063,0.902205629,-0.169391868,-0.148682662,0.666666667,2009,0.0941256889,2009,0.0941256889,8.10644498,4.05322249,0.0405670498,1,20,52,20,20,2.07326007,
stocks_mom126_n20_biweekly_liq1e+07_5bps,stock momentum,survivor stock snapshot,5bps,SPY,"(126,);n=20;biweekly;liq=10000000",next session close,EXPLORATORY,True,full,2004-01-05,2012-08-31,2183,0.0676714152,0.204099956,0.336511226,0.469481991,-0.489993065,0.138106884,0.871393582,0.913357196,0.019474121,0.0164208551,0.673076923,2008,-0.306329822,2007,0.174699783,11.6211151,5.81055753,0.00581384487,1,20,934,20,20,2.13571938,
stocks_mom126_n20_biweekly_liq1e+07_5bps,stock momentum,survivor stock snapshot,5bps,SPY,"(126,);n=20;biweekly;liq=10000000",next session close,EXPLORATORY,True,2000_2007,2004-01-05,2007-12-31,1005,0.140798768,0.147018469,0.741061587,1.04924924,-0.142490443,0.988127797,1.08732555,0.892587304,0.0500278462,0.0483850031,0.729166667,2005,0.0707750187,2007,0.174699783,10.9057874,5.45289371,0.00545643191,1,20,391,20,20,2.22628182,
stocks_mom126_n20_biweekly_liq1e+07_5bps,stock momentum,survivor stock snapshot,5bps,SPY,"(126,);n=20;biweekly;liq=10000000",next session close,EXPLORATORY,True,2008_2009,2008-01-02,2009-12-31,505,-0.103584787,0.304262453,-0.238292879,-0.329578504,-0.473002795,-0.218994027,0.806905421,0.922456707,0.0025684547,-0.0110352521,0.583333333,2008,-0.306329822,2009,0.157915739,13.3780867,6.68904336,0.00669504073,1,20,233,20,20,1.6431637,
stocks_mom126_n20_biweekly_liq1e+07_5bps,stock momentum,survivor stock snapshot,5bps,SPY,"(126,);n=20;biweekly;liq=10000000",next session close,EXPLORATORY,True,2010_2019,2010-01-04,2012-08-31,673,0.102674563,0.18288626,0.626046232,0.878155122,-0.183926206,0.558237811,0.903124353,0.937252485,-0.0104237966,-0.0107093598,0.65625,2011,0.109255838,2010,0.112063914,11.3709421,5.68547103,0.00568635022,1,20,270,20,20,2.0617284,
stocks_mom126_n20_biweekly_liq1e+07_5bps,stock momentum,survivor stock snapshot,5bps,SPY,"(126,);n=20;biweekly;liq=10000000",next session close,EXPLORATORY,True,gfc,2008-01-02,2008-12-31,253,-0.305326267,0.353711882,-0.906206113,-1.23279915,-0.399991226,-0.763332411,0.804320452,0.938987518,0.0614765105,0.0704115553,0.5,2008,-0.306329822,2008,-0.306329822,12.8269185,6.41345923,0.00638471844,1,20,101,20,20,1.32013201,
stocks_mom126_n20_biweekly_liq1e+07_5bps,stock momentum,survivor stock snapshot,5bps,SPY,"(126,);n=20;biweekly;liq=10000000",next session close,EXPLORATORY,True,rebound2009,2009-01-02,2009-12-31,252,0.157915739,0.244585325,0.721584942,1.03406777,-0.252647562,0.625043592,0.813807169,0.886174292,-0.105601818,-0.0928052612,0.666666667,2009,0.157915739,2009,0.157915739,13.9314421,6.96572107,0.00700659445,1,20,107,20,20,1.38851802,
stocks_mom126_n20_biweekly_liq1e+07_15bps,stock momentum,survivor stock snapshot,15bps,SPY,"(126,);n=20;biweekly;liq=10000000",next session close,EXPLORATORY,True,full,2004-01-05,2012-08-31,2183,0.0553340775,0.204106388,0.279553455,0.389065916,-0.49868987,0.110958896,0.871305852,0.913237453,0.00713678332,0.00479761624,0.663461538,2008,-0.31520724,2007,0.161473145,11.6181529,5.80907646,0.0174370837,1,20,934,20,20,2.13571938,
stocks_mom126_n20_biweekly_liq1e+07_15bps,stock momentum,survivor stock snapshot,15bps,SPY,"(126,);n=20;biweekly;liq=10000000",next session close,EXPLORATORY,True,2000_2007,2004-01-05,2007-12-31,1005,0.128423866,0.147040011,0.666763558,0.940968755,-0.145575419,0.882180981,1.08690242,0.892110034,0.0376529441,0.0374762822,0.708333333,2005,0.0588464435,2007,0.161473145,10.9030274,5.45151369,0.0163651528,1,20,391,20,20,2.22628182,
stocks_mom126_n20_biweekly_liq1e+07_15bps,stock momentum,survivor stock snapshot,15bps,SPY,"(126,);n=20;biweekly;liq=10000000",next session close,EXPLORATORY,True,2008_2009,2008-01-02,2009-12-31,505,-0.115499366,0.304222664,-0.282317558,-0.389694219,-0.480920429,-0.240163153,0.806652973,0.92228902,-0.00934612493,-0.0244199759,0.583333333,2008,-0.31520724,2009,0.141893554,13.3745298,6.68726492,0.0200797645,1,20,233,20,20,1.6431637,
stocks_mom126_n20_biweekly_liq1e+07_15bps,stock momentum,survivor stock snapshot,15bps,SPY,"(126,);n=20;biweekly;liq=10000000",next session close,EXPLORATORY,True,2010_2019,2010-01-04,2012-08-31,673,0.0902053733,0.182927546,0.563757543,0.788668166,-0.185887008,0.485269919,0.903634465,0.937570222,-0.022892986,-0.0220778299,0.65625,2011,0.0975121791,2010,0.0992365183,11.3681244,5.6840622,0.0170548204,1,20,270,20,20,2.0617284,
